-1.553103	-0.891538
-1.545239	-0.894293
-1.537375	-1.137209
-1.529511	-1.092930
-1.521648	-0.947289
-1.513784	-0.946997
-1.505920	-0.946391
-1.498056	-0.612082
-1.490192	-0.939664
-1.482328	-0.882533
-1.474465	-0.899964
-1.466601	-0.929437
-1.458737	-1.025255
-1.450873	-0.916921
-1.443009	-1.069129
-1.435146	-1.014495
-1.427282	-1.038256
-1.419418	-0.980377
-1.411554	-0.755882
-1.403690	-1.172797
-1.395827	-0.916106
-1.387963	-1.144604
-1.380099	-1.029065
-1.372235	-0.871456
-1.364371	-0.972342
-1.356507	-1.084902
-1.348644	-1.046956
-1.340780	-0.905703
-1.332916	-1.044876
-1.325052	-0.948311
-1.317188	-0.963456
-1.309325	-1.031171
-1.301461	-0.749554
-1.293597	-0.898434
-1.285733	-1.162158
-1.277869	-0.938757
-1.270006	-1.021281
-1.262142	-0.867500
-1.254278	-1.029577
-1.246414	-0.959321
-1.238550	-0.894813
-1.230686	-0.856143
-1.222823	-1.060095
-1.214959	-0.970805
-1.207095	-0.982081
-1.199231	-0.997093
-1.191367	-0.752331
-1.183504	-0.885437
-1.175640	-1.049025
-1.167776	-0.828094
-1.159912	-0.704552
-1.152048	-0.810352
-1.144185	-1.062310
-1.136321	-0.955514
-1.128457	-0.777062
-1.120593	-0.971126
-1.112729	-0.852527
-1.104866	-0.815940
-1.097002	-0.982536
-1.089138	-0.892180
-1.081274	-1.206684
-1.073410	-0.981272
-1.065546	-0.900310
-1.057683	-0.995999
-1.049819	-0.704092
-1.041955	-1.006406
-1.034091	-0.903402
-1.026227	-0.842277
-1.018364	-0.707123
-1.010500	-0.990684
-1.002636	-0.726576
-0.994772	-0.837612
-0.986908	-0.932476
-0.979045	-0.783754
-0.971181	-0.805647
-0.963317	-0.881111
-0.955453	-0.809595
-0.947589	-0.850542
-0.939725	-0.796044
-0.931862	-0.736518
-0.923998	-0.639416
-0.916134	-0.917035
-0.908270	-0.575138
-0.900406	-0.978788
-0.892543	-0.793848
-0.884679	-0.714880
-0.876815	-0.740606
-0.868951	-0.825922
-0.861087	-0.779364
-0.853224	-0.802704
-0.845360	-0.807146
-0.837496	-0.658009
-0.829632	-0.701981
-0.821768	-0.801642
-0.813904	-0.637014
-0.806041	-0.690822
-0.798177	-0.634798
-0.790313	-0.647611
-0.782449	-0.787918
-0.774585	-0.755438
-0.766722	-0.619049
-0.758858	-0.627056
-0.750994	-0.684456
-0.743130	-0.664863
-0.735266	-0.543018
-0.727403	-0.724089
-0.719539	-0.604328
-0.711675	-0.673322
-0.703811	-0.668896
-0.695947	-0.531235
-0.688083	-0.552516
-0.680220	-0.547613
-0.672356	-0.492283
-0.664492	-0.614559
-0.656628	-0.542254
-0.648764	-0.635229
-0.640901	-0.565501
-0.633037	-0.604610
-0.625173	-0.575538
-0.617309	-0.519327
-0.609445	-0.654235
-0.601582	-0.356708
-0.593718	-0.660048
-0.585854	-0.674330
-0.577990	-0.430531
-0.570126	-0.460572
-0.562263	-0.470690
-0.554399	-0.463598
-0.546535	-0.520955
-0.538671	-0.602721
-0.530807	-0.498649
-0.522943	-0.567149
-0.515080	-0.395092
-0.507216	-0.500451
-0.499352	-0.561407
-0.491488	-0.504077
-0.483624	-0.423698
-0.475761	-0.514387
-0.467897	-0.533232
-0.460033	-0.419609
-0.452169	-0.412421
-0.444305	-0.480525
-0.436442	-0.469821
-0.428578	-0.392373
-0.420714	-0.553221
-0.412850	-0.541968
-0.404986	-0.465851
-0.397122	-0.408111
-0.389259	-0.348412
-0.381395	-0.224680
-0.373531	-0.279139
-0.365667	-0.373566
-0.357803	-0.352119
-0.349940	-0.443094
-0.342076	-0.337295
-0.334212	-0.356891
-0.326348	-0.288314
-0.318484	-0.395851
-0.310621	-0.253715
-0.302757	-0.144879
-0.294893	-0.301513
-0.287029	-0.242933
-0.279165	-0.206539
-0.271301	-0.308108
-0.263438	-0.237992
-0.255574	-0.251541
-0.247710	-0.235417
-0.239846	-0.314854
-0.231982	-0.227456
-0.224119	-0.172447
-0.216255	-0.069459
-0.208391	-0.110959
-0.200527	0.016132
-0.192663	-0.268208
-0.184800	-0.096517
-0.176936	-0.157680
-0.169072	0.050713
-0.161208	-0.241341
-0.153344	-0.236716
-0.145481	-0.204907
-0.137617	-0.349572
-0.129753	-0.181965
-0.121889	-0.197501
-0.114025	-0.098739
-0.106161	-0.071787
-0.098298	0.089478
-0.090434	0.004732
-0.082570	-0.140167
-0.074706	-0.164478
-0.066842	-0.017601
-0.058979	-0.190968
-0.051115	0.132053
-0.043251	0.074707
-0.035387	-0.082297
-0.027523	-0.198833
-0.019660	0.115729
-0.011796	-0.023249
-0.003932	0.119850
0.003932	-0.155511
0.011796	-0.048142
0.019660	0.020183
0.027523	0.032218
0.035387	-0.009627
0.043251	0.105522
0.051115	-0.055670
0.058979	0.044706
0.066842	0.078822
0.074706	0.126081
0.082570	0.153638
0.090434	-0.022154
0.098298	-0.055272
0.106161	0.233730
0.114025	0.147010
0.121889	0.046739
0.129753	0.284504
0.137617	0.148750
0.145481	0.262898
0.153344	0.159496
0.161208	0.366586
0.169072	0.343802
0.176936	0.151118
0.184800	0.280907
0.192663	0.256011
0.200527	0.336049
0.208391	0.110394
0.216255	0.283178
0.224119	0.328090
0.231982	0.054033
0.239846	0.119227
0.247710	0.041261
0.255574	0.225860
0.263438	0.332155
0.271301	0.418221
0.279165	0.282963
0.287029	0.445966
0.294893	0.152627
0.302757	0.127814
0.310621	0.300095
0.318484	0.351534
0.326348	0.317317
0.334212	0.121281
0.342076	0.326531
0.349940	0.212394
0.357803	0.417185
0.365667	0.394232
0.373531	0.270917
0.381395	0.320829
0.389259	0.273581
0.397122	0.380498
0.404986	0.489520
0.412850	0.302649
0.420714	0.458817
0.428578	0.362552
0.436442	0.343430
0.444305	0.419128
0.452169	0.333393
0.460033	0.388613
0.467897	0.331222
0.475761	0.654487
0.483624	0.468517
0.491488	0.401966
0.499352	0.500255
0.507216	0.474513
0.515080	0.470507
0.522943	0.560849
0.530807	0.581980
0.538671	0.459946
0.546535	0.462148
0.554399	0.498927
0.562263	0.302910
0.570126	0.388219
0.577990	0.683029
0.585854	0.717408
0.593718	0.534543
0.601582	0.623603
0.609445	0.603538
0.617309	0.886731
0.625173	0.697195
0.633037	0.578804
0.640901	0.502364
0.648764	0.443558
0.656628	0.630796
0.664492	0.541024
0.672356	0.480605
0.680220	0.564307
0.688083	0.526903
0.695947	0.809827
0.703811	0.735292
0.711675	0.652306
0.719539	0.807032
0.727403	0.672669
0.735266	0.584656
0.743130	0.828909
0.750994	0.736257
0.758858	0.584368
0.766722	0.674744
0.774585	0.611858
0.782449	0.566739
0.790313	0.803191
0.798177	0.907026
0.806041	0.581695
0.813904	0.783271
0.821768	0.667287
0.829632	0.688970
0.837496	0.683730
0.845360	0.661811
0.853224	0.758256
0.861087	0.675457
0.868951	0.790698
0.876815	0.763682
0.884679	0.749817
0.892543	0.687913
0.900406	0.725902
0.908270	0.863980
0.916134	0.843345
0.923998	0.700262
0.931862	0.812665
0.939725	0.882535
0.947589	0.645070
0.955453	0.870911
0.963317	0.754827
0.971181	0.882612
0.979045	0.753639
0.986908	0.653837
0.994772	0.675881
1.002636	0.847701
1.010500	0.873070
1.018364	0.760819
1.026227	0.919210
1.034091	0.693246
1.041955	0.856784
1.049819	0.746231
1.057683	0.806037
1.065546	0.879793
1.073410	0.792791
1.081274	0.844102
1.089138	0.986857
1.097002	0.832154
1.104866	0.976973
1.112729	0.783938
1.120593	0.953339
1.128457	1.047910
1.136321	0.659926
1.144185	0.830683
1.152048	0.971306
1.159912	0.896463
1.167776	0.956995
1.175640	0.862538
1.183504	0.934594
1.191367	0.913309
1.199231	1.048538
1.207095	0.960029
1.214959	0.971115
1.222823	0.898878
1.230686	0.893957
1.238550	0.902056
1.246414	0.987293
1.254278	0.908226
1.262142	0.981721
1.270006	1.162643
1.277869	1.044515
1.285733	0.927042
1.293597	1.081947
1.301461	0.923140
1.309325	0.762198
1.317188	0.867205
1.325052	0.782877
1.332916	0.936688
1.340780	0.975504
1.348644	1.143069
1.356507	1.009821
1.364371	0.956860
1.372235	1.063292
1.380099	0.760759
1.387963	1.006894
1.395827	1.061818
1.403690	0.838212
1.411554	1.101723
1.419418	1.022414
1.427282	0.948191
1.435146	1.054092
1.443009	1.218916
1.450873	1.011004
1.458737	1.018550
1.466601	0.948640
1.474465	0.910379
1.482328	1.079123
1.490192	0.911145
1.498056	1.004512
1.505920	0.950131
1.513784	1.046273
1.521648	1.032159
1.529511	1.102902
1.537375	0.948440
1.545239	0.972686
1.553103	0.901967
1.560967	0.955522
1.568830	1.037728
1.576694	1.075681
1.584558	0.907689
1.592422	1.086727
1.600286	1.135129
1.608149	1.040646
1.616013	1.186657
1.623877	0.921213
1.631741	0.873678
1.639605	0.819762
1.647468	1.146667
1.655332	1.061866
1.663196	0.990176
1.671060	1.022975
1.678924	0.881611
1.686788	1.237856
1.694651	1.005262
1.702515	1.002277
1.710379	1.062851
1.718243	1.037250
1.726107	1.010352
1.733970	0.907669
1.741834	1.032555
1.749698	1.172242
1.757562	1.117152
1.765426	1.140438
1.773289	0.928447
1.781153	0.878996
1.789017	0.963705
1.796881	0.980124
1.804745	1.082178
1.812609	0.801659
1.820472	1.121948
1.828336	0.951219
1.836200	0.922299
1.844064	0.861684
1.851928	0.795257
1.859791	1.040848
1.867655	0.963592
1.875519	0.824934
1.883383	0.822033
1.891247	0.915515
1.899110	1.113489
1.906974	0.918063
1.914838	0.791085
1.922702	0.914143
1.930566	0.908706
1.938430	0.663492
1.946293	0.924896
1.954157	0.904319
1.962021	0.994063
1.969885	1.106311
1.977749	1.030988
1.985612	0.888302
1.993476	0.801340
2.001340	1.166075
2.009204	0.911351
2.017068	0.903456
2.024931	0.896228
2.032795	0.914972
2.040659	0.877194
2.048523	0.830676
2.056387	0.829714
2.064250	0.877427
2.072114	0.822607
2.079978	0.801859
2.087842	0.879926
2.095706	0.839872
2.103570	1.011801
2.111433	0.592284
2.119297	0.962458
2.127161	0.973789
2.135025	0.637662
2.142889	0.806501
2.150752	0.799343
2.158616	0.691400
2.166480	0.749983
2.174344	0.712270
2.182208	0.994066
2.190071	0.907867
2.197935	0.936865
2.205799	0.877237
2.213663	0.687475
2.221527	0.743190
2.229391	0.839791
2.237254	0.663803
2.245118	0.852430
2.252982	0.752164
2.260846	0.733732
2.268710	0.837281
2.276573	0.805534
2.284437	0.719887
2.292301	0.866746
2.300165	0.637489
2.308029	0.801926
2.315892	0.794333
2.323756	0.698713
2.331620	0.756882
2.339484	0.593712
2.347348	0.805737
2.355212	0.689311
2.363075	0.649952
2.370939	0.801505
2.378803	0.620506
2.386667	0.544389
2.394531	0.523823
2.402394	0.734297
2.410258	0.539821
2.418122	0.837469
2.425986	0.447883
2.433850	0.819766
2.441713	0.665227
2.449577	0.628419
2.457441	0.577524
2.465305	0.665816
2.473169	0.615986
2.481032	0.723889
2.488896	0.618753
2.496760	0.616095
2.504624	0.558400
2.512488	0.582727
2.520352	0.612825
2.528215	0.404616
2.536079	0.434366
2.543943	0.637028
2.551807	0.573270
2.559671	0.531232
2.567534	0.544888
2.575398	0.571182
2.583262	0.475795
2.591126	0.445255
2.598990	0.535951
2.606853	0.411779
2.614717	0.543660
2.622581	0.325764
2.630445	0.592094
2.638309	0.529565
2.646173	0.501004
2.654036	0.566737
2.661900	0.628054
2.669764	0.555953
2.677628	0.263410
2.685492	0.312493
2.693355	0.370896
2.701219	0.428886
2.709083	0.470917
2.716947	0.339424
2.724811	0.423497
2.732674	0.322079
2.740538	0.329237
2.748402	0.242471
2.756266	0.283539
2.764130	0.233395
2.771994	0.263654
2.779857	0.459262
2.787721	0.251592
2.795585	0.602383
2.803449	0.381068
2.811313	0.342792
2.819176	0.231023
2.827040	0.379422
2.834904	0.244340
2.842768	0.306598
2.850632	0.542881
2.858495	0.269725
2.866359	0.386699
2.874223	0.193878
2.882087	0.253104
2.889951	0.426075
2.897815	0.178674
2.905678	0.414977
2.913542	0.296854
2.921406	0.162165
2.929270	0.273972
2.937134	0.300293
2.944997	0.257512
2.952861	0.030591
2.960725	0.107169
2.968589	0.147390
2.976453	0.156947
2.984316	0.218696
2.992180	0.166627
3.000044	0.007542
3.007908	0.171307
3.015772	0.186548
3.023635	0.173663
3.031499	0.217949
3.039363	0.185444
3.047227	0.140144
3.055091	0.079378
3.062955	-0.087539
3.070818	0.113677
3.078682	0.083638
3.086546	0.082177
3.094410	-0.080509
3.102274	-0.068797
3.110137	0.136765
3.118001	0.019634
3.125865	0.083877
3.133729	0.010696
3.141593	0.002976
